,date,courier_id,city_code,excellence_score
2295,2024-03-12,162617739,TIS,4.8
2296,2024-03-12,126416288,TIS,4.6
2297,2024-03-12,161066334,TIS,4.8
2298,2024-03-12,159527119,TIS,4.9
2299,2024-03-12,166438224,TIS,2.1
2300,2024-03-12,150833717,TIS,4.8
2301,2024-03-12,159133549,SOU,4.9
2302,2024-03-12,159527178,TIS,4.6
2303,2024-03-12,147505515,TIS,4.8
2304,2024-03-12,153691152,TIS,4.7
2305,2024-03-12,166442813,TIS,3.0
2306,2024-03-12,150833772,TIS,4.1
2307,2024-03-12,152345685,TIS,4.5
2308,2024-03-12,161131535,TIS,4.4
2309,2024-03-12,165154540,TIS,4.7
2310,2024-03-12,147840403,TIS,3.2
2311,2024-03-12,151259503,TIS,4.2
2312,2024-03-12,166156250,TIS,3.2
2313,2024-03-12,165739342,TIS,4.2
2314,2024-03-12,143157810,TIS,4.8
2315,2024-03-12,141970606,SFX,4.5
2316,2024-03-12,161115227,SOU,4.5
2317,2024-03-12,148292717,TIS,4.0
2318,2024-03-12,164377058,TIS,4.8
2319,2024-03-12,152759769,TIS,4.6
2320,2024-03-12,166044697,TIS,3.6
2321,2024-03-12,150833619,TIS,4.4
2322,2024-03-12,163410642,TIS,4.7
2323,2024-03-12,140981260,TIS,4.8
2324,2024-03-12,148145217,SFX,4.6
2325,2024-03-12,153932296,SFX,4.2
2326,2024-03-12,145166338,TIS,4.5
2327,2024-03-12,155096626,TIS,4.8
2328,2024-03-12,151199488,TIS,4.5
2329,2024-03-12,166389222,TIS,2.9
2330,2024-03-12,166158496,TIS,3.7
2331,2024-03-12,159523840,TIS,4.8
2332,2024-03-12,166088148,TIS,3.4
2333,2024-03-12,148940824,TIS,4.8
2334,2024-03-12,157353243,TIS,4.7
2335,2024-03-12,163923298,TIS,4.8
2336,2024-03-12,166436500,TIS,2.9
2337,2024-03-12,165108987,SFX,4.0
2338,2024-03-12,160471007,SOU,4.3
2339,2024-03-12,150833835,TIS,4.7
2340,2024-03-12,166436093,TIS,2.8
2341,2024-03-12,124595363,TIS,4.7
2342,2024-03-12,150833786,TIS,4.8
2343,2024-03-12,166433892,TIS,2.0
2344,2024-03-12,145474838,TIS,4.9
2345,2024-03-12,151382562,TIS,4.8
2346,2024-03-12,156007473,TIS,4.9
2347,2024-03-12,160588906,TIS,4.8
2348,2024-03-12,127349481,TIS,4.1
2349,2024-03-12,162517107,TIS,4.9
2350,2024-03-12,163364038,TIS,4.7
2351,2024-03-12,165061022,SFX,4.5
2352,2024-03-12,142983419,TIS,4.8
2353,2024-03-12,166010685,SFX,3.9
2354,2024-03-12,164239847,TIS,4.7
2355,2024-03-12,155097127,TIS,4.7
2356,2024-03-12,166388739,TIS,3.0
2357,2024-03-12,157895026,TIS,4.8
2358,2024-03-12,164238307,TIS,4.9
2359,2024-03-12,153683137,TIS,3.5
2360,2024-03-12,150064243,TIS,4.8
2361,2024-03-12,150833880,TIS,4.6
2362,2024-03-12,160285545,TIS,4.5
2363,2024-03-12,135560678,TIS,4.8
2364,2024-03-12,162517053,TIS,4.9
2365,2024-03-12,164299274,TIS,4.7
2366,2024-03-12,163030355,TIS,4.8
2367,2024-03-12,163413683,TIS,4.8
2368,2024-03-12,150833628,TIS,4.7
2369,2024-03-12,151255929,TIS,4.7
2370,2024-03-12,160048012,TIS,4.8
2371,2024-03-12,163909066,TIS,4.7
2372,2024-03-12,163412922,TIS,4.8
2373,2024-03-12,163360772,TIS,4.8
2374,2024-03-12,162537955,SFX,4.3
2375,2024-03-12,137051423,SFX,4.6
2376,2024-03-12,166437262,SFX,0.0
2377,2024-03-12,166438226,TIS,2.9
2378,2024-03-12,161053014,TIS,4.9
2379,2024-03-12,162012947,TIS,4.7
2380,2024-03-12,150833943,TIS,4.4
2381,2024-03-12,161348828,TIS,4.7
2382,2024-03-12,162616758,TIS,4.8
2383,2024-03-12,150833763,TIS,4.7
2384,2024-03-12,122542303,TIS,4.8
2385,2024-03-12,151341162,TIS,4.6
2386,2024-03-12,125589992,TIS,4.9
2387,2024-03-12,166389994,TIS,2.1
2388,2024-03-12,150833626,TIS,3.6
2389,2024-03-12,158375328,TIS,4.9
2390,2024-03-12,160807066,TIS,4.8
2391,2024-03-12,164741883,SFX,4.3
2392,2024-03-12,160736307,SOU,4.9
2393,2024-03-12,136466317,SFX,4.5
2394,2024-03-12,163561181,SFX,4.3
2395,2024-03-12,164693230,SFX,4.5
2396,2024-03-12,145433623,TIS,4.8
2397,2024-03-12,150833878,TIS,4.8
2398,2024-03-12,166436320,TIS,2.9
2399,2024-03-12,151024090,TIS,4.9
2400,2024-03-12,166449368,TIS,3.2
2401,2024-03-12,150122173,TIS,4.8
2402,2024-03-12,166391490,TIS,2.8
2403,2024-03-12,151784249,TIS,4.9
2404,2024-03-12,151263725,TIS,4.9
2405,2024-03-12,164818830,TIS,4.8
2406,2024-03-12,166389571,TIS,3.0
2407,2024-03-12,161122829,TIS,4.3
2408,2024-03-12,150833585,TIS,4.9
2409,2024-03-12,166190060,TIS,3.4
2410,2024-03-12,166433894,TIS,2.8
2411,2024-03-12,166089308,TIS,3.0
2412,2024-03-12,160801836,TIS,4.7
2413,2024-03-12,161052064,TIS,4.9
2414,2024-03-12,166434083,TIS,2.6
2415,2024-03-12,163364039,TIS,4.6
2416,2024-03-12,160294624,TIS,4.7
2417,2024-03-12,154107263,TIS,4.9
2418,2024-03-12,166133755,SFX,3.7
2419,2024-03-12,166090786,TIS,2.6
2420,2024-03-12,161336367,TIS,4.9
2421,2024-03-12,163923949,TIS,4.9
2422,2024-03-12,166443106,SOU,3.4
2423,2024-03-12,166155688,TIS,3.3
2424,2024-03-12,166391214,TIS,2.5
2425,2024-03-12,150833782,TIS,4.7
2426,2024-03-12,154111670,TIS,4.9
2427,2024-03-12,162011054,TIS,4.9
2428,2024-03-12,166436322,TIS,2.7
2429,2024-03-12,137141930,TIS,4.8
2430,2024-03-12,166390129,TIS,2.6
2431,2024-03-12,159544507,TIS,4.8
2432,2024-03-12,151212737,TIS,4.7
2433,2024-03-12,166388777,TIS,2.8
2434,2024-03-12,145166809,TIS,4.8
2435,2024-03-12,163919026,TIS,4.9
2436,2024-03-12,160589950,TIS,4.7
2437,2024-03-12,163369728,TIS,4.8
2438,2024-03-12,151199468,TIS,4.1
2439,2024-03-12,164681443,TIS,4.2
2440,2024-03-12,166433896,TIS,2.6
2441,2024-03-12,157892256,TIS,4.8
2442,2024-03-12,150833741,TIS,4.8
2443,2024-03-12,160287600,TIS,4.1
2444,2024-03-12,151024088,TIS,4.9
2445,2024-03-12,145166336,TIS,4.8
2446,2024-03-12,166436089,TIS,2.4
2447,2024-03-12,165154703,TIS,4.8
2448,2024-03-12,166391094,TIS,2.8
2449,2024-03-12,162517047,TIS,4.7
2450,2024-03-12,166144158,TIS,3.3
2451,2024-03-12,165751222,SOU,3.7
2452,2024-03-12,166194201,SOU,3.9
2453,2024-03-12,122025918,TIS,4.6
2454,2024-03-12,166191031,TIS,3.5
2455,2024-03-12,164816104,TIS,4.7
2456,2024-03-12,160592642,TIS,4.9
2457,2024-03-12,164818397,TIS,4.7
2458,2024-03-12,164368399,TIS,4.4
2459,2024-03-12,166195632,TIS,3.7
2460,2024-03-12,161155609,TIS,4.9
2461,2024-03-12,165740242,TIS,3.2
2462,2024-03-12,163361228,TIS,4.5
2463,2024-03-12,163410640,TIS,4.8
2464,2024-03-12,140283994,TIS,4.7
2465,2024-03-12,160047530,TIS,4.7
2466,2024-03-12,166194096,TIS,4.1
2467,2024-03-12,165154955,TIS,4.7
2468,2024-03-12,148998082,TIS,4.8
2469,2024-03-12,166195875,TIS,3.4
2470,2024-03-12,166389874,TIS,2.8
2471,2024-03-12,150833656,TIS,4.7
2472,2024-03-12,150833817,TIS,4.1
2473,2024-03-12,159544057,TIS,4.7
2474,2024-03-12,157892546,TIS,4.7
2475,2024-03-12,130306818,TIS,4.6
2476,2024-03-12,159545441,TIS,4.8
2477,2024-03-12,144610490,TIS,4.9
2478,2024-03-12,122092289,TIS,4.2
2479,2024-03-12,166433536,TIS,2.3
2480,2024-03-12,161224272,TIS,4.8
2481,2024-03-12,166388734,TIS,2.7
2482,2024-03-12,166388779,TIS,2.6
2483,2024-03-12,166154247,TIS,3.0
2484,2024-03-12,163039669,TIS,4.7
2485,2024-03-12,165740855,TIS,4.6
2486,2024-03-12,165784947,TIS,4.0
2487,2024-03-12,161766344,TIS,4.8
2488,2024-03-12,166390824,TIS,2.8
2489,2024-03-12,161059980,TIS,4.7
2490,2024-03-12,164679381,TIS,4.9
2491,2024-03-12,166438222,TIS,2.5
2492,2024-03-12,151386108,TIS,4.9
2493,2024-03-12,166158885,TIS,3.6
2494,2024-03-12,161055707,TIS,4.7
2495,2024-03-12,164821299,TIS,4.8
2496,2024-03-11,163410642,TIS,4.7
2497,2024-03-11,145167157,TIS,4.8
2498,2024-03-11,162012947,TIS,4.7
2499,2024-03-11,165154461,TIS,4.8
2500,2024-03-11,153683137,TIS,3.5
2501,2024-03-11,166192640,TIS,2.8
2502,2024-03-11,166195081,TIS,3.1
2503,2024-03-11,139727782,TIS,4.7
2504,2024-03-11,151255929,TIS,4.7
2505,2024-03-11,151199475,TIS,4.8
2506,2024-03-11,166436090,TIS,2.7
2507,2024-03-11,166438219,TIS,2.9
2508,2024-03-11,151787257,TIS,4.8
2509,2024-03-11,166158216,TIS,2.9
2510,2024-03-11,163413683,TIS,4.8
2511,2024-03-11,158375328,TIS,4.9
2512,2024-03-11,164238307,TIS,4.9
2513,2024-03-11,165155721,TIS,4.8
2514,2024-03-11,114680655,TIS,4.7
2515,2024-03-11,161122829,TIS,4.3
2516,2024-03-11,135560678,TIS,4.8
2517,2024-03-11,161145304,TIS,4.9
2518,2024-03-11,166390663,TIS,2.9
2519,2024-03-11,166449365,TIS,2.9
2520,2024-03-11,163360772,TIS,4.8
2521,2024-03-11,150833654,TIS,4.5
2522,2024-03-11,150833817,TIS,4.1
2523,2024-03-11,166154247,TIS,3.0
2524,2024-03-11,159544057,TIS,4.7
2525,2024-03-11,161728789,SOU,4.9
2526,2024-03-11,159545441,TIS,4.9
2527,2024-03-11,152755288,TIS,4.7
2528,2024-03-11,161766344,TIS,4.8
2529,2024-03-11,147840403,TIS,3.2
2530,2024-03-11,164693230,SFX,4.5
2531,2024-03-11,126264597,TIS,4.8
2532,2024-03-11,151342392,TIS,4.7
2533,2024-03-11,166088330,TIS,2.9
2534,2024-03-11,162517053,TIS,4.9
2535,2024-03-11,148998082,TIS,4.8
2536,2024-03-11,150833668,TIS,4.8
2537,2024-03-11,164239800,TIS,4.9
2538,2024-03-11,161224272,TIS,4.8
2539,2024-03-11,164678163,TIS,4.8
2540,2024-03-11,162520854,TIS,4.7
2541,2024-03-11,159541286,TIS,4.8
2542,2024-03-11,151783668,TIS,4.3
2543,2024-03-11,162430547,TIS,4.8
2544,2024-03-11,160048012,TIS,4.8
2545,2024-03-11,150828079,TIS,4.6
2546,2024-03-11,166156110,TIS,3.7
2547,2024-03-11,155884607,TIS,4.8
2548,2024-03-11,122025918,TIS,4.7
2549,2024-03-11,165784947,TIS,3.9
2550,2024-03-11,161338201,TIS,4.8
2551,2024-03-11,166155688,TIS,3.3
2552,2024-03-11,166088289,TIS,2.9
2553,2024-03-11,164817682,TIS,4.8
2554,2024-03-11,163363171,TIS,4.8
2555,2024-03-11,164368946,SOU,4.4
2556,2024-03-11,166449976,TIS,2.6
2557,2024-03-11,157840676,SOU,4.7
2558,2024-03-11,153694513,TIS,4.7
2559,2024-03-11,162851076,SFX,4.0
2560,2024-03-11,163030355,TIS,4.8
2561,2024-03-11,165751222,SOU,3.6
2562,2024-03-11,157413165,TIS,4.9
2563,2024-03-11,166479451,SFX,2.9
2564,2024-03-11,166389459,TIS,2.8
2565,2024-03-11,165640302,SFX,4.1
2566,2024-03-11,145166338,TIS,4.5
2567,2024-03-11,151789070,TIS,4.8
2568,2024-03-11,166158496,TIS,3.6
2569,2024-03-11,150833912,TIS,4.4
2570,2024-03-11,163361228,TIS,4.4
2571,2024-03-11,161270330,TIS,4.6
2572,2024-03-11,163909066,TIS,4.7
2573,2024-03-11,166194201,SOU,3.8
2574,2024-03-11,136466317,SFX,4.5
2575,2024-03-11,160807066,TIS,4.8
2576,2024-03-11,162517047,TIS,4.7
2577,2024-03-11,166144158,TIS,3.1
2578,2024-03-11,166393119,TIS,2.8
2579,2024-03-11,151341162,TIS,4.6
2580,2024-03-11,145166336,TIS,4.8
2581,2024-03-11,166436089,TIS,2.4
2582,2024-03-11,157892256,TIS,4.8
2583,2024-03-11,166485054,SFX,3.4
2584,2024-03-11,147505515,TIS,4.8
2585,2024-03-11,145432319,TIS,4.1
2586,2024-03-11,166195564,TIS,3.8
2587,2024-03-11,166391214,TIS,2.4
2588,2024-03-11,166195632,TIS,3.6
2589,2024-03-11,137630666,TIS,3.1
2590,2024-03-11,163365040,TIS,4.8
2591,2024-03-11,150833813,TIS,4.8
2592,2024-03-11,166434083,TIS,2.6
2593,2024-03-11,160302444,TIS,4.8
2594,2024-03-11,146726379,TIS,4.8
2595,2024-03-11,150064178,TIS,4.7
2596,2024-03-11,150833972,TIS,4.9
2597,2024-03-11,150833901,TIS,5.0
2598,2024-03-11,144612398,TIS,4.8
2599,2024-03-11,166044698,TIS,4.1
2600,2024-03-11,164442457,SOU,4.1
2601,2024-03-11,150833791,TIS,4.9
2602,2024-03-11,166158020,TIS,3.4
2603,2024-03-11,150833902,TIS,4.9
2604,2024-03-11,150833581,TIS,4.4
2605,2024-03-11,150833722,TIS,4.8
2606,2024-03-11,161157619,TIS,4.9
2607,2024-03-11,150833594,TIS,4.9
2608,2024-03-11,155096626,TIS,4.8
2609,2024-03-11,163364890,TIS,4.9
2610,2024-03-11,150833741,TIS,4.8
2611,2024-03-11,137051423,SFX,4.6
2612,2024-03-11,160297030,TIS,4.5
2613,2024-03-11,133343972,SOU,4.5
2614,2024-03-11,150833762,TIS,4.6
2615,2024-03-11,151790838,TIS,4.7
2616,2024-03-11,151024090,TIS,4.9
2617,2024-03-11,148994316,TIS,4.3
2618,2024-03-11,161228625,TIS,4.7
2619,2024-03-11,163360641,TIS,4.7
2620,2024-03-11,164239129,TIS,4.8
2621,2024-03-11,163922232,TIS,4.7
2622,2024-03-11,166389222,TIS,2.9
2623,2024-03-11,147123707,TIS,4.8
2624,2024-03-11,162429816,TIS,3.9
2625,2024-03-11,165738741,TIS,4.3
2626,2024-03-11,160807758,TIS,4.8
2627,2024-03-11,149096520,TIS,4.6
2628,2024-03-11,154112127,TIS,4.2
2629,2024-03-11,140659373,TIS,4.9
2630,2024-03-11,166438221,TIS,2.8
2631,2024-03-11,166156333,TIS,3.7
2632,2024-03-11,160585577,TIS,4.8
2633,2024-03-11,164236567,TIS,4.6
2634,2024-03-11,161240872,SOU,4.2
2635,2024-03-11,151386108,TIS,4.9
2636,2024-03-11,162920235,TIS,4.6
2637,2024-03-11,161139568,TIS,4.7
2638,2024-03-11,164365647,TIS,4.8
2639,2024-03-11,163907353,TIS,4.8
2640,2024-03-11,151326867,TIS,4.5
2641,2024-03-11,151784249,TIS,4.9
2642,2024-03-11,164821299,TIS,4.8
2643,2024-03-11,151382562,TIS,4.8
2644,2024-03-11,150833585,TIS,4.9
2645,2024-03-11,141385627,SOU,4.2
2646,2024-03-11,162534543,TIS,4.6
2647,2024-03-11,164239847,TIS,4.7
2648,2024-03-11,142983419,TIS,4.8
2649,2024-03-11,151212737,TIS,4.7
2650,2024-03-11,166089262,TIS,3.3
2651,2024-03-11,139217475,TIS,4.7
2652,2024-03-11,148940824,TIS,4.8
2653,2024-03-11,166192801,TIS,3.9
2654,2024-03-11,163364038,TIS,4.7
2655,2024-03-11,164365597,TIS,4.6
2656,2024-03-11,150815957,TIS,4.9
2657,2024-03-11,145474838,TIS,4.9
2658,2024-03-11,166190060,TIS,3.3
2659,2024-03-11,166433890,TIS,2.5
2660,2024-03-11,162975988,TIS,4.3
2661,2024-03-11,164820203,TIS,4.8
2662,2024-03-11,151259503,TIS,4.2
2663,2024-03-11,166385260,SOU,3.8
2664,2024-03-11,142815911,TIS,4.9
2665,2024-03-11,151787205,TIS,4.7
2666,2024-03-11,150833989,TIS,4.8
2667,2024-03-11,149580214,TIS,4.6
2668,2024-03-11,159627993,TIS,4.7
2669,2024-03-11,159440119,SOU,5.0
2670,2024-03-11,163032676,TIS,4.8
2671,2024-03-11,163413685,TIS,4.3
2672,2024-03-11,150825744,TIS,4.8
2673,2024-03-11,161919361,TIS,3.7
2674,2024-03-11,165278957,TIS,4.7
2675,2024-03-11,163030546,TIS,4.5
2676,2024-03-11,144610490,TIS,4.9
2677,2024-03-11,166388734,TIS,2.7
2678,2024-03-11,160588958,TIS,4.7
2679,2024-03-11,164365732,TIS,4.8
2680,2024-03-11,162517107,TIS,4.9
2681,2024-03-11,150833614,TIS,4.2
2682,2024-03-11,151783989,TIS,5.0
2683,2024-03-11,166390430,TIS,2.7
2684,2024-03-11,150833899,TIS,4.8
2685,2024-03-11,153691152,TIS,4.7
2686,2024-03-11,163410640,TIS,4.8
2687,2024-03-11,161055713,TIS,4.7
2688,2024-03-11,150825958,TIS,4.8
2689,2024-03-11,166388777,TIS,2.7
2690,2024-03-11,161232323,TIS,4.8
2691,2024-03-11,150833960,TIS,4.9
2692,2024-03-11,150833786,TIS,4.8
2693,2024-03-11,156007473,TIS,4.9
2694,2024-03-11,160294624,TIS,4.7
2695,2024-03-11,163364039,TIS,4.7
2696,2024-03-11,156403730,TIS,4.8
2697,2024-03-11,162589701,TIS,4.7
2698,2024-03-11,164681443,TIS,4.2
2699,2024-03-11,162517716,TIS,4.9
2700,2024-03-11,150833684,TIS,5.0
2701,2024-03-11,122542303,TIS,4.8
2702,2024-03-11,150833782,TIS,4.7
2703,2024-03-11,166433894,TIS,2.8
2704,2024-03-11,150833626,TIS,3.7
2705,2024-03-11,164816104,TIS,4.7
2706,2024-03-11,164377058,TIS,4.8
2707,2024-03-11,166389571,TIS,2.9
2708,2024-03-11,164820635,TIS,4.7
2709,2024-03-11,166198095,TIS,3.8
2710,2024-03-11,144922025,TIS,4.8
2711,2024-03-11,150833763,TIS,4.7
2712,2024-03-11,164235994,TIS,4.7
2713,2024-03-11,166392455,TIS,2.6
2714,2024-03-11,152756530,TIS,4.7
2715,2024-03-11,151199488,TIS,4.5
2716,2024-03-11,160285545,TIS,4.5
2717,2024-03-11,166390128,TIS,2.7
2718,2024-03-11,166436093,TIS,2.7
2719,2024-03-11,166390540,TIS,2.5
2720,2024-03-11,141970606,SFX,4.5
2721,2024-03-11,160083525,SFX,4.3
2722,2024-03-11,161232453,TIS,4.9
2723,2024-03-11,153278451,TIS,3.9
2724,2024-03-11,153691081,TIS,4.7
2725,2024-03-11,166438226,TIS,2.9
2726,2024-03-11,150833968,TIS,4.3
2727,2024-03-11,160046338,TIS,3.6
2728,2024-03-11,166390824,TIS,2.7
2729,2024-03-11,166436322,TIS,2.7
2730,2024-03-11,150833772,TIS,4.2
2731,2024-03-11,150833701,TIS,4.6
2732,2024-03-11,163968277,TIS,4.6
2733,2024-03-11,161271308,TIS,4.7
2734,2024-03-11,160298575,TIS,4.0
2735,2024-03-11,159133549,SOU,4.9
2736,2024-03-11,163363858,TIS,4.8
2737,2024-03-11,161336367,TIS,4.9
2738,2024-03-11,162517787,TIS,4.8
2739,2024-03-11,160293219,TIS,4.9
2740,2024-03-11,139725563,TIS,4.6
2741,2024-03-11,148983839,SFX,4.7
2742,2024-03-11,166504980,TIS,2.7
2743,2024-03-11,150833839,TIS,4.3
2744,2024-03-11,162618084,TIS,4.2
2745,2024-03-11,164819486,TIS,4.8
2746,2024-03-11,161130020,TIS,4.6
2747,2024-03-11,160592636,TIS,4.5
2748,2024-03-11,159627313,TIS,4.8
2749,2024-03-11,162981440,SOU,4.2
2750,2024-03-11,166394058,SOU,3.8
2751,2024-03-11,155231407,TIS,3.4
2752,2024-03-11,164228245,TIS,4.8
2753,2024-03-11,160592642,TIS,4.9
2754,2024-03-11,161921318,TIS,4.9
2755,2024-03-11,143157810,TIS,4.8
2756,2024-03-11,151263725,TIS,4.9
2757,2024-03-11,165154496,TIS,4.8
2758,2024-03-11,150833826,TIS,4.8
2759,2024-03-11,146724715,TIS,3.7
2760,2024-03-11,140285274,TIS,4.8
2761,2024-03-11,162617739,TIS,4.8
2762,2024-03-11,166190561,TIS,3.0
2763,2024-03-11,150833938,TIS,4.8
2764,2024-03-11,157351523,TIS,4.8
2765,2024-03-11,166143209,TIS,4.2
2766,2024-03-11,140605058,TIS,4.9
2767,2024-03-11,163923298,TIS,4.8
2768,2024-03-11,161224393,TIS,4.8
2769,2024-03-11,166090441,TIS,3.0
2770,2024-03-11,163410601,TIS,4.7
2771,2024-03-11,144921970,TIS,4.4
2772,2024-03-11,161231069,TIS,4.8
2773,2024-03-11,166391291,TIS,2.7
2774,2024-03-11,137141930,TIS,4.8
2775,2024-03-11,163434069,TIS,4.8
2776,2024-03-11,150833628,TIS,4.7
2777,2024-03-11,165154703,TIS,4.8
2778,2024-03-11,164818826,TIS,4.6
2779,2024-03-11,161144100,TIS,4.8
2780,2024-03-11,166436500,TIS,2.8
2781,2024-03-11,145433623,TIS,4.8
2782,2024-03-11,157895026,TIS,4.8
2783,2024-03-11,163919026,TIS,4.9
2784,2024-03-11,163412922,TIS,4.8
2785,2024-03-11,164299274,TIS,4.7
2786,2024-03-11,162376412,TIS,4.1
2787,2024-03-11,142457272,TIS,4.8
2788,2024-03-11,163415211,TIS,4.9
2789,2024-03-11,166010685,SFX,3.8
2790,2024-03-11,164819025,TIS,4.9
2791,2024-03-11,140981260,TIS,4.8
2792,2024-03-11,160589950,TIS,4.7
2793,2024-03-11,166442813,TIS,2.9
2794,2024-03-11,150833579,TIS,4.7
2795,2024-03-11,162532771,TIS,4.5
2796,2024-03-11,164818830,TIS,4.8
2797,2024-03-11,150813177,TIS,4.8
2798,2024-03-11,161061807,TIS,4.8
2799,2024-03-11,150833619,TIS,4.4
2800,2024-03-11,166449368,TIS,3.1
2801,2024-03-11,159531907,TIS,4.7
2802,2024-03-11,149098590,TIS,4.7
2803,2024-03-11,161414737,SFX,4.1
2804,2024-03-11,150812307,TIS,4.6
2805,2024-03-11,166191031,TIS,3.4
2806,2024-03-11,164679381,TIS,4.9
2807,2024-03-11,161053014,TIS,4.9
2808,2024-03-11,154952269,TIS,3.9
2809,2024-03-11,166089308,TIS,3.0
2810,2024-03-11,151254300,TIS,4.7
2811,2024-03-11,157892546,TIS,4.7
2812,2024-03-11,166158885,TIS,3.4
2813,2024-03-11,166438223,TIS,2.0
2814,2024-03-11,161055707,TIS,4.7
2815,2024-03-11,164237129,TIS,4.7
2816,2024-03-11,130306818,TIS,4.6
2817,2024-03-11,159527178,TIS,4.6
2818,2024-03-11,148936605,TIS,4.4
2819,2024-03-11,166443106,SOU,3.4
2820,2024-03-11,165108987,SFX,3.9
2821,2024-03-11,165739851,TIS,4.8
2822,2024-03-11,150833835,TIS,4.7
2823,2024-03-11,137739894,TIS,4.7
2824,2024-03-11,166390066,TIS,2.8
2825,2024-03-11,154570850,TIS,4.5
2826,2024-03-11,165739367,TIS,4.6
2827,2024-03-11,165740855,TIS,4.6
2828,2024-03-11,124595363,TIS,4.7
2829,2024-03-11,155097127,TIS,4.7
2830,2024-03-11,145512035,TIS,4.8
2831,2024-03-11,160588293,TIS,4.3
2832,2024-03-11,160591135,TIS,4.8
2833,2024-03-11,164741883,SFX,4.3
2834,2024-03-11,166194876,TIS,2.8
2835,2024-03-11,159465034,SFX,4.6
2836,2024-03-11,166436091,TIS,2.8
2837,2024-03-11,161059980,TIS,4.7
2838,2024-03-11,159523840,TIS,4.8
2839,2024-03-11,157412603,TIS,4.8
2840,2024-03-11,146723416,TIS,4.7
2841,2024-03-11,150833767,TIS,4.2
2842,2024-03-11,154315438,TIS,4.8
2843,2024-03-11,150825957,TIS,4.3
2844,2024-03-11,162595743,TIS,4.8
2845,2024-03-11,166436087,TIS,2.6
2846,2024-03-11,154113491,TIS,4.7
2847,2024-03-11,166194755,TIS,3.3
2848,2024-03-11,166436504,TIS,2.7
2849,2024-03-11,166388735,TIS,2.9
2850,2024-03-11,151255884,TIS,4.8
2851,2024-03-11,157409033,TIS,4.7
2852,2024-03-11,166088148,TIS,3.3
2853,2024-03-11,150833784,TIS,4.8
2854,2024-03-11,166388739,TIS,3.0
2855,2024-03-11,150833656,TIS,4.7
2856,2024-03-11,161068660,TIS,4.4
2857,2024-03-11,166438224,TIS,1.9
2858,2024-03-11,160588906,TIS,4.8
2859,2024-03-11,161142286,TIS,4.7
2860,2024-03-11,165154540,TIS,4.7
2861,2024-03-11,163923949,TIS,4.9
2862,2024-03-11,126416288,TIS,4.6
2863,2024-03-11,153691082,TIS,4.9
2864,2024-03-11,165051699,SOU,4.5
2865,2024-03-11,154624978,TIS,4.8
2866,2024-03-11,164682350,TIS,4.8
2867,2024-03-11,165741251,TIS,4.5
2868,2024-03-11,166437262,SFX,0.0
2869,2024-03-11,164817873,TIS,4.8
2870,2024-03-11,161134660,TIS,4.7
2871,2024-03-11,166449369,TIS,2.5
2872,2024-03-11,165738710,TIS,4.8
2873,2024-03-11,154951077,TIS,4.6
2874,2024-03-11,151782515,TIS,4.6
2875,2024-03-11,160801836,TIS,4.7
2876,2024-03-11,166436320,TIS,2.8
2877,2024-03-11,146120081,TIS,4.7
2878,2024-03-11,151024088,TIS,4.9
2879,2024-03-11,161052064,TIS,4.9
2880,2024-03-11,157953079,TIS,4.7
2881,2024-03-11,166391094,TIS,2.7
2882,2024-03-11,166433536,TIS,2.3
2883,2024-03-11,165738709,TIS,4.7
2884,2024-03-11,127349481,TIS,4.1
2885,2024-03-11,163413588,TIS,4.8
2886,2024-03-11,157353243,TIS,4.7
2887,2024-03-11,161155609,TIS,4.9
2888,2024-03-11,164819745,TIS,4.8
2889,2024-03-11,161066334,TIS,4.8
2890,2024-03-11,140283994,TIS,4.7
2891,2024-03-11,150833729,TIS,4.6
2892,2024-03-11,151386653,TIS,4.8
2893,2024-03-11,150833697,TIS,4.7
2894,2024-03-11,152246663,TIS,4.3
2895,2024-03-11,162616758,TIS,4.8
2896,2024-03-11,139792819,TIS,4.7
2897,2024-03-11,161348828,TIS,4.7
2898,2024-03-11,158371899,TIS,4.4
2899,2024-03-11,166391490,TIS,2.8
2900,2024-03-11,122092289,TIS,4.3
2901,2024-03-11,161050290,TIS,4.8
2902,2024-03-11,166193036,TIS,3.4
2903,2024-03-11,166443236,SFX,3.0
2904,2024-03-11,163369728,TIS,4.8
2905,2024-03-11,152756426,TIS,4.8
2906,2024-03-11,163433853,TIS,4.4
2907,2024-03-11,151268065,TIS,4.9
2908,2024-03-11,161760231,TIS,4.7
2909,2024-03-11,166194096,TIS,3.9
2910,2024-03-11,166390129,TIS,2.6
2911,2024-03-11,145166809,TIS,4.8
2912,2024-03-11,165220874,SOU,4.1
2913,2024-03-11,166056549,SOU,3.8
2914,2024-03-11,154120510,SFX,3.8
2915,2024-03-11,163354290,TIS,4.5
2916,2024-03-11,166392907,TIS,0.4
2917,2024-03-11,151024083,TIS,4.2
2918,2024-03-11,166090786,TIS,2.3
2919,2024-03-11,166388779,TIS,2.6
2920,2024-03-11,163908985,TIS,4.9
2921,2024-03-11,166154192,TIS,3.7
2922,2024-03-11,151325953,TIS,4.7
2923,2024-03-11,160588841,TIS,4.9
2924,2024-03-11,165739342,TIS,4.0
2925,2024-03-11,166192941,TIS,3.5
2926,2024-03-11,161254463,TIS,4.8
2927,2024-03-11,162432162,TIS,4.8
2928,2024-03-11,151382563,TIS,4.6
2929,2024-03-11,150833604,TIS,4.9
