,last_movement_date,courier_id,city_code,metric,step,cycle_point,metric_value,reason
1677,2024-02-19,161232453,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.0,PERFORMANCE
1678,2024-02-19,133479851,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.02127659574468085,PERFORMANCE
1679,2024-02-19,161228625,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.046511627906976744,PERFORMANCE
1680,2024-02-19,160806766,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.06779661016949153,PERFORMANCE
1681,2024-02-19,126416288,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.17307692307692307,PERFORMANCE
1682,2024-02-19,150064243,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.1,PERFORMANCE
1683,2024-02-19,154951077,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.061224489795918366,PERFORMANCE
1684,2024-02-19,150833884,TIS,Late_unbooks_and_no_shows,3,MOVEMENT,0.2222222222222222,PERFORMANCE
1685,2024-02-19,161130140,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.32142857142857145,PERFORMANCE
1686,2024-02-19,163370344,TIS,Courier_not_moving,4,MOVEMENT,0.47058823529411764,PERFORMANCE
1687,2024-02-19,150833804,TIS,Late_unbooks_and_no_shows,3,MOVEMENT,0.23404255319148937,PERFORMANCE
1688,2024-02-19,164818826,TIS,Courier_not_moving,2,MOVEMENT,0.44776119402985076,PERFORMANCE
1689,2024-02-19,160807758,TIS,Late_unbooks_and_no_shows,3,MOVEMENT,0.3684210526315789,PERFORMANCE
1690,2024-02-19,150833626,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.22807017543859648,PERFORMANCE
1691,2024-02-19,154120510,SFX,Late_unbooks_and_no_shows,4,MOVEMENT,0.5,PERFORMANCE
